Week_Ending_Date;Week number;month;year;Season;Sum attendance emergency;Diferencia atttendance;Attendance de la semana anterior en emergencias;Attendance de la semana anterior;Semana con fecha de fin de mes;Semana con holidays;NHS_Board_Code;NHS_Board_Name;Location_Code;Location_Name;Attendance;Number_Over_4_Hours;Percentage_Within_4_Hours;Number_Over_8_Hours;Percentage_Within_8_Hours;Number_Over_12_Hours;Percentage_Within_12_Hours;Data_Source;Fundacion;Beds;Number location;Location_Name
43772;45;11;2019;0;37;976;40;964;1;0;T;NHS Tayside;T101H;Ninewells Hospital;1013;36;96;1;100;0;100;ISD A&E Datamart;1974;862;30;Ninewells Hospital
43779;46;11;2019;0;70;941;37;976;0;0;T;NHS Tayside;T101H;Ninewells Hospital;1011;70;93;0;100;0;100;ISD A&E Datamart;1974;862;30;Ninewells Hospital
43786;47;11;2019;0;55;959;70;941;0;0;T;NHS Tayside;T101H;Ninewells Hospital;1014;55;95;0;100;0;100;ISD A&E Datamart;1974;862;30;Ninewells Hospital
43793;48;11;2019;0;17;920;55;959;0;0;T;NHS Tayside;T101H;Ninewells Hospital;937;17;98;0;100;0;100;ISD A&E Datamart;1974;862;30;Ninewells Hospital
43800;49;12;2019;0;31;921;17;920;1;0;T;NHS Tayside;T101H;Ninewells Hospital;952;31;97;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
43807;50;12;2019;0;59;959;31;921;0;1;T;NHS Tayside;T101H;Ninewells Hospital;1018;59;94;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
43814;51;12;2019;0;29;960;59;959;0;0;T;NHS Tayside;T101H;Ninewells Hospital;989;29;97;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
43821;52;12;2019;0;67;941;29;960;0;0;T;NHS Tayside;T101H;Ninewells Hospital;1008;67;93;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
43828;53;12;2019;0;24;908;67;941;0;1;T;NHS Tayside;T101H;Ninewells Hospital;932;24;97;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
43835;2;1;2020;0;50;870;24;908;1;1;T;NHS Tayside;T101H;Ninewells Hospital;920;50;95;0;100;0;100;Weekly aggregate data;1974;862;30;Ninewells Hospital
42057;9;2;2015;0;7;432;14;471;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;439;6;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42064;10;3;2015;0;12;458;7;432;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;470;12;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42071;11;3;2015;0;12;429;12;458;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;441;12;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42078;12;3;2015;0;9;441;12;429;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;450;8;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42085;13;3;2015;0;5;512;9;441;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;517;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42092;14;3;2015;0;7;484;5;512;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;491;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42099;15;4;2015;0;5;478;7;484;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;483;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42106;16;4;2015;0;5;459;5;478;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;464;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42113;17;4;2015;0;4;477;5;459;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;481;2;100;1;100;1;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42120;18;4;2015;0;15;503;4;477;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;518;15;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42127;19;5;2015;1;7;470;15;503;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;477;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42134;20;5;2015;1;5;490;7;470;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;495;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42141;21;5;2015;1;8;456;5;490;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;464;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42148;22;5;2015;1;8;453;8;456;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;461;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42155;23;5;2015;1;5;519;8;453;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;524;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42162;24;6;2015;1;8;525;5;519;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;533;8;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42169;25;6;2015;1;6;537;8;525;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;543;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42176;26;6;2015;1;7;499;6;537;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;506;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42183;27;6;2015;1;4;471;7;499;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;475;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42190;28;7;2015;2;10;526;4;471;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;536;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42197;29;7;2015;2;8;499;10;526;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;507;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42204;30;7;2015;2;5;436;8;499;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;441;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42211;31;7;2015;2;8;454;5;436;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;462;7;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42218;32;8;2015;2;13;476;8;454;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;489;13;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42225;33;8;2015;2;5;461;13;476;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;466;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42232;34;8;2015;2;8;503;5;461;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;511;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42239;35;8;2015;2;8;530;8;503;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;538;8;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42246;36;8;2015;2;13;504;8;530;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;517;13;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42253;37;9;2015;3;12;458;13;504;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;470;12;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42260;38;9;2015;3;19;483;12;458;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;502;19;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42267;39;9;2015;3;11;534;19;483;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;545;11;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42274;40;9;2015;3;21;501;11;534;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;522;21;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42281;41;10;2015;3;8;517;21;501;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;525;8;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42288;42;10;2015;3;4;454;8;517;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;458;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42295;43;10;2015;3;3;421;4;454;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;424;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42302;44;10;2015;3;2;447;3;421;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;449;2;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42309;45;11;2015;0;7;437;2;447;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;444;7;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42316;46;11;2015;0;9;475;7;437;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;484;8;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42323;47;11;2015;0;10;469;9;475;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;479;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42330;48;11;2015;0;2;409;10;469;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;411;2;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42337;49;11;2015;0;10;416;2;409;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;426;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42344;50;12;2015;0;3;425;10;416;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;428;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42351;51;12;2015;0;7;452;3;425;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;459;6;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42358;52;12;2015;0;6;436;7;452;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;442;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42365;53;12;2015;0;14;421;6;436;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;435;14;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42372;2;1;2016;0;4;452;14;421;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;456;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42379;3;1;2016;0;10;425;4;452;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;435;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42386;4;1;2016;0;5;450;10;425;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;455;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42393;5;1;2016;0;1;432;5;450;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;433;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42400;6;1;2016;0;4;480;1;432;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;484;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42407;7;2;2016;0;2;437;4;480;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;439;2;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42414;8;2;2016;0;14;485;2;437;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;499;12;98;2;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42421;9;2;2016;0;9;423;14;485;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;432;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42428;10;2;2016;0;6;432;9;423;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;438;5;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42435;11;3;2016;0;5;482;6;432;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;487;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42442;12;3;2016;0;5;466;5;482;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;471;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42449;13;3;2016;0;12;520;5;466;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;532;12;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42456;14;3;2016;0;6;502;12;520;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;508;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42463;15;4;2016;0;3;478;6;502;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;481;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42470;16;4;2016;0;3;485;3;478;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;488;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42477;17;4;2016;0;3;438;3;485;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;441;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42484;18;4;2016;0;14;479;3;438;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;493;13;97;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42491;19;5;2016;1;2;485;14;479;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;487;2;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42498;20;5;2016;1;4;494;2;485;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;498;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42505;21;5;2016;1;5;535;4;494;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;540;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42512;22;5;2016;1;4;503;5;535;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;507;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42519;23;5;2016;1;7;487;4;503;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;494;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42526;24;6;2016;1;0;600;7;487;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;600;0;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42533;25;6;2016;1;1;534;0;600;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;535;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42540;26;6;2016;1;1;455;1;534;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;456;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42547;27;6;2016;1;11;480;1;455;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;491;10;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42554;28;7;2016;2;1;485;11;480;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;486;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42561;29;7;2016;2;8;463;1;485;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;471;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42568;30;7;2016;2;1;523;8;463;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;524;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42575;31;7;2016;2;3;524;1;523;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;527;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42582;32;7;2016;2;3;531;3;524;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;534;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42589;33;8;2016;2;6;479;3;531;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;485;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42596;34;8;2016;2;4;479;6;479;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;483;4;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42603;35;8;2016;2;19;510;4;479;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;529;19;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42610;36;8;2016;2;21;508;19;510;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;529;21;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42617;37;9;2016;3;8;478;21;508;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;486;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42624;38;9;2016;3;5;553;8;478;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;558;4;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42631;39;9;2016;3;5;553;5;553;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;558;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42638;40;9;2016;3;8;505;5;553;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;513;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42645;41;10;2016;3;6;485;8;505;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;491;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42652;42;10;2016;3;10;474;6;485;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;484;9;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42659;43;10;2016;3;7;450;10;474;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;457;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42666;44;10;2016;3;8;454;7;450;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;462;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42673;45;10;2016;3;7;446;8;454;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;453;7;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42680;46;11;2016;0;17;478;7;446;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;495;17;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42687;47;11;2016;0;3;433;17;478;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;436;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42694;48;11;2016;0;1;433;3;433;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;434;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42701;49;11;2016;0;8;434;1;433;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;442;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42708;50;12;2016;0;2;412;8;434;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;414;2;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42715;51;12;2016;0;16;465;2;412;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;481;16;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42722;52;12;2016;0;12;453;16;465;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;465;12;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42729;53;12;2016;0;11;415;12;453;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;426;11;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42736;1;1;2017;0;6;404;11;415;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;410;6;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42743;2;1;2017;0;15;460;6;404;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;475;15;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42750;3;1;2017;0;16;365;15;460;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;381;16;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42757;4;1;2017;0;1;421;16;365;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;422;1;100;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42764;5;1;2017;0;6;403;1;421;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;409;5;99;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42771;6;2;2017;0;8;412;6;403;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;420;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42778;7;2;2017;0;9;424;8;412;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;433;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42785;8;2;2017;0;5;428;9;424;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;433;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42792;9;2;2017;0;8;427;5;428;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;435;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42799;10;3;2017;0;21;449;8;427;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;470;20;96;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42806;11;3;2017;0;30;467;21;449;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;497;29;94;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42813;12;3;2017;0;10;489;30;467;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;499;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42820;13;3;2017;0;8;444;10;489;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;452;8;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42827;14;4;2017;0;11;441;8;444;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;452;11;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42834;15;4;2017;0;9;484;11;441;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;493;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42841;16;4;2017;0;10;467;9;484;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;477;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42848;17;4;2017;0;23;474;10;467;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;497;22;96;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42855;18;4;2017;0;9;449;23;474;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;458;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42862;19;5;2017;1;14;515;9;449;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;529;14;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42869;20;5;2017;1;12;475;14;515;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;487;12;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42876;21;5;2017;1;22;497;12;475;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;519;22;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42883;22;5;2017;1;14;551;22;497;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;565;14;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42890;23;6;2017;1;33;481;14;551;1;1;T;NHS Tayside;T202H;Perth Royal Infirmary;514;33;94;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42897;24;6;2017;1;10;474;33;481;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;484;10;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42904;25;6;2017;1;27;490;10;474;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;517;27;95;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42911;26;6;2017;1;26;495;27;490;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;521;25;95;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42918;27;7;2017;2;9;451;26;495;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;460;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42925;28;7;2017;2;9;468;9;451;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;477;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42932;29;7;2017;2;3;492;9;468;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;495;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42939;30;7;2017;2;11;511;3;492;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;522;11;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42946;31;7;2017;2;23;485;11;511;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;508;23;96;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42953;32;8;2017;2;5;452;23;485;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;457;5;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42960;33;8;2017;2;9;510;5;452;0;1;T;NHS Tayside;T202H;Perth Royal Infirmary;519;9;98;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42967;34;8;2017;2;13;488;9;510;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;501;12;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42974;35;8;2017;2;8;512;13;488;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;520;8;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42981;36;9;2017;3;10;548;8;512;1;0;T;NHS Tayside;T202H;Perth Royal Infirmary;558;9;98;1;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42988;37;9;2017;3;39;525;10;548;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;564;37;93;2;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
42995;38;9;2017;3;15;498;39;525;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;513;15;97;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
43002;39;9;2017;3;3;451;15;498;0;0;T;NHS Tayside;T202H;Perth Royal Infirmary;454;3;99;0;100;0;100;ISD A&E Datamart;1838;267;31;Perth Royal Infirmary
